clip,timestamp_s,yaw_deg,split,n_players,n_clusters,ball_lon,best_cluster_idx,c0_lon,c0_size,c0_mean_height,c0_max_height,c0_std_height,c0_spread,c0_dist_to_ball,c1_lon,c1_size,c1_mean_height,c1_max_height,c1_std_height,c1_spread,c1_dist_to_ball,c2_lon,c2_size,c2_mean_height,c2_max_height,c2_std_height,c2_spread,c2_dist_to_ball
VID_20241028_140657_10_007,564.0,-12.0,train,15,3,32.83094414081148,2,6.221481626165953,7,37.924307686941965,62.17840576171875,11.266007285112657,7.333721469857414,26.60946251464553,-27.522069740285534,3,24.333170572916668,32.699615478515625,5.934167530343654,2.9692604678021786,60.35301388109701,29.589649256355965,2,31.695632934570312,32.158355712890625,0.4627227783203125,1.6454437040928234,3.2412948844555167
VID_20241028_140657_10_007,575.0,-8.0,train,14,2,-4.726923969445785,1,-29.981473615914023,10,33.949588012695315,62.44580078125,13.766421773729569,8.672651564093599,25.254549646468238,-5.485274475496792,2,38.97467041015625,41.672760009765625,2.698089599609375,3.700526958347802,0.7583505060510065,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,575.0,-8.0,train,15,3,-6.975872315423059,1,-28.111122530540907,9,34.352749294704864,61.853759765625,14.452393072488732,9.354668115669416,21.13525021511785,-3.93243126136194,3,35.900919596354164,47.1021728515625,9.651409236868638,3.383800061365124,3.043441054061119,14.056866366394367,2,33.87847900390625,41.7152099609375,7.83673095703125,0.9206009768377399,21.032738681817428
VID_20241028_140657_10_007,575.0,-8.0,train,13,3,-5.87662971143232,1,-22.824023454396418,7,33.68400355747768,62.26324462890625,17.747876342641913,3.1827591788002474,16.9473937429641,-3.925732066226628,3,35.71247355143229,43.46234130859375,6.5467742416901356,3.319276994033409,1.9508976452056914,-42.905361523897895,2,29.741485595703125,31.9644775390625,2.222991943359375,1.8733417802743517,37.02873181246557
VID_20241028_140657_10_007,595.0,-14.0,train,18,4,-23.14544861036702,0,-19.93292275061649,8,38.396522521972656,71.77398681640625,17.313312083619287,6.971018333967435,3.212525859750528,-52.352103217135294,4,35.001068115234375,54.05841064453125,11.012581222392596,3.558268114945671,29.206654606768275,1.7971904599920796,2,35.233978271484375,46.3485107421875,11.114532470703125,1.2842055750034023,24.9426390703591
VID_20241028_140657_10_007,595.0,-14.0,train,19,4,-10.030856362319582,3,-49.9350500486084,5,37.55743408203125,49.950469970703125,8.617222555846622,6.605530947758532,39.90419368628882,-28.619817721047188,4,46.224876403808594,73.8099365234375,18.18724148008541,2.976022555547484,18.588961358727605,14.150365825624917,4,42.75402069091797,64.66387939453125,15.449278372650367,4.557634842786564,24.1812221879445
VID_20241028_140657_10_007,595.0,-14.0,train,18,4,-5.976331899944105,2,23.57854800822153,5,41.9061767578125,78.873291015625,21.023450241148797,6.701317865890681,29.55487990816564,-19.884686675222557,4,44.3482666015625,72.20849609375,18.41317488133716,3.1536514120445416,13.908354775278452,-5.861567869627852,4,43.444549560546875,57.123046875,11.888595619782777,2.3400382350447644,0.11476403031625271
VID_20241028_140657_10_007,619.0,-4.0,train,17,2,26.750349425347107,1,-37.81029026836895,13,33.35044978215144,56.53857421875,9.78116143809512,8.642585649667533,64.56063969371606,-10.98392150298693,2,37.72174072265625,48.80810546875,11.08636474609375,2.719445802356783,37.73427092833404,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,619.0,-4.0,train,19,2,-38.57212266070806,1,24.695282321777995,14,33.66058567592076,57.86419677734375,9.90974568544372,9.326041815614943,63.267404982486056,-4.553345049651091,3,34.664713541666664,56.62652587890625,15.65500564843363,2.7759468731459376,34.01877761105697,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,619.0,-4.0,train,17,2,26.870033293279754,1,-39.56006770070463,13,29.939056396484375,52.69940185546875,8.806431821839993,7.874009738895225,66.43010099398438,-12.88399040715731,2,37.68902587890625,48.58233642578125,10.893310546875,2.731579337416373,39.75402370043706,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,683.0,-2.0,train,14,3,47.07908067752811,0,41.13516359264405,5,37.76334228515625,69.310791015625,15.86123726117803,4.077539294052652,5.943917084884063,-4.9866552049054835,4,41.729095458984375,48.1800537109375,4.219203433089455,3.6454781124966913,52.06573588243359,9.995266666096697,3,46.928120930989586,78.22662353515625,24.714121578043144,0.8411518439732006,37.083814011431414
VID_20241028_140657_10_007,683.0,-2.0,train,11,2,-51.110667526798615,1,0.9025104359486221,5,41.76485595703125,48.149322509765625,5.567977322049566,3.2677559793583497,52.013177962747235,-42.73005331349691,3,41.628204345703125,67.76336669921875,18.59694153860887,2.6168445624630543,8.380614213301705,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,777.0,-7.0,train,14,2,24.47891875498246,0,16.4605865802617,11,27.1389853737571,35.22796630859375,5.657013078800089,9.85968042144495,8.018332174720758,-16.51219347691412,2,25.66925048828125,27.655792236328125,1.986541748046875,2.2171576071419192,40.99111223189658,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,838.0,-6.0,train,13,4,-51.18067667411378,3,-2.475728878162674,4,33.94853210449219,68.69677734375,20.36987446924816,3.1481236340252168,48.70494779595111,-39.85102473870125,3,31.385040283203125,33.36279296875,1.8746374261493777,4.341965300887549,11.329651935412535,-18.481150201623503,2,30.4339599609375,30.705657958984375,0.271697998046875,1.224227487309502,32.69952647249028
VID_20241028_140657_10_007,838.0,-6.0,train,9,2,-49.883472243691834,1,-31.77696421080589,2,25.65667724609375,34.709259033203125,9.052581787109375,1.0933321217899383,18.106508032885944,-52.99303432568471,2,24.171478271484375,26.4383544921875,2.266876220703125,0.2965342074435071,3.109562081992877,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,838.0,-6.0,train,14,3,-49.74507732563256,0,-28.57954732906924,3,33.44940185546875,37.29388427734375,3.405537124210511,2.6954705862664765,21.16552999656332,1.1432132752372821,3,40.873779296875,69.1611328125,20.009152428059227,3.401705110463445,50.88829060086984,-14.331652207044725,3,26.295979817708332,30.7935791015625,5.598090212743698,1.7870295142755424,35.41342511858783
VID_20241028_140657_10_007,884.0,-3.0,train,6,2,-7.13115651468426,1,-45.07402887520715,4,28.405807495117188,37.290802001953125,5.4309043695844,4.845049619131634,37.942872360522884,-26.83242369893662,2,31.9161376953125,35.583740234375,3.6676025390625,2.1810513899276387,19.70126718425236,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_140657_10_007,929.0,-18.0,train,14,3,-18.783520266086324,1,-37.01638376870513,7,39.09149605887277,67.2244873046875,15.169996174065435,7.295954110965582,18.23286350261881,-15.708558309256004,3,28.076314290364582,30.855133056640625,2.0003473001323395,2.0152078582497532,3.07496195683032,-64.53358436840523,2,34.921295166015625,37.76641845703125,2.845123291015625,3.2621023236296693,45.7500641023189
VID_20241028_140657_10_007,929.0,-18.0,train,18,3,-16.080274760405445,2,-29.405662843784295,6,44.579142252604164,78.6439208984375,18.093738403604384,5.697709747620828,13.32538808337885,-64.32583907199943,5,43.1935546875,61.22265625,9.98015297006813,3.197204409783316,48.24556431159398,-11.148726932641436,4,25.8634033203125,31.6348876953125,5.04275107190944,2.825864026518715,4.931547827764009
VID_20241028_140657_10_007,929.0,-18.0,train,19,3,-16.175457125367778,0,-22.77025746351648,9,36.889611138237846,80.943115234375,19.765394809452076,10.426705476372314,6.594800338148701,-64.77929655874082,6,56.94218953450521,97.49737548828125,20.190317019222924,2.9298581206111045,48.60383943337305,7.53548461167237,2,34.53736877441406,46.381866455078125,11.844497680664062,2.3142976001267783,23.710941737040148
VID_20241028_143616_10_008,1006.0,-21.0,train,6,2,5.2341198584933615,0,-11.705097776005509,2,26.687713623046875,37.379913330078125,10.69219970703125,0.6936686991836547,16.93921763449887,22.471211018143954,2,42.145660400390625,45.012115478515625,2.866455078125,0.4566369435550399,17.237091159650593,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1032.0,-26.0,train,6,2,-36.857354029318955,0,-42.59850562144886,3,42.735066731770836,50.481201171875,5.612743243358143,4.8820927619006556,5.741151592129903,-70.429979723878,2,45.89178466796875,51.73095703125,5.83917236328125,0.5154102746054718,33.57262569455905,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1032.0,-26.0,train,6,2,-39.15476194752917,0,-46.51537405841062,3,42.103556315104164,50.76629638671875,6.170753999368503,4.697542121836736,7.360612110881455,-72.53164485221374,2,42.036865234375,43.1929931640625,1.1561279296875,0.4514630380158877,33.37688290468458,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1037.0,-14.0,train,6,2,-31.808174423592714,0,-37.00448707514439,3,42.144144694010414,48.536163330078125,4.519859052759844,2.765978385424777,5.1963126515516755,-63.22180455873645,2,41.163787841796875,45.223358154296875,4.0595703125,0.3897215701318899,31.413630135143737,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1037.0,-14.0,train,6,2,-32.434188197217395,0,-36.7222677219976,3,41.858601888020836,46.9927978515625,3.7287593544523583,2.798891254487577,4.288079524780208,-63.08169628031279,2,42.53489685058594,48.48681640625,5.9519195556640625,0.3900871417372329,30.647508083095396,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1075.0,-6.0,train,4,2,14.735650824112529,0,20.693356038390625,2,54.59321594238281,59.17333984375,4.5801239013671875,3.220695075717499,5.957705214278096,40.474549039609634,2,36.739410400390625,47.549407958984375,10.80999755859375,0.9590365737220949,25.738898215497105,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1075.0,-6.0,train,5,2,-24.338111570767055,1,-50.97938435033738,3,31.614542643229168,45.2227783203125,9.932433211363717,2.985858647411755,26.641272779570322,-33.32808417948203,2,52.89373779296875,57.123291015625,4.22955322265625,3.2278117591315905,8.989972608714979,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1124.0,-19.0,train,6,2,-26.321587799365535,0,-33.91458391524452,2,62.39044189453125,73.3909912109375,11.00054931640625,2.1724704845515355,7.592996115878986,-65.89671271106546,2,43.1697998046875,48.888427734375,5.7186279296875,0.4809061763594258,39.57512491169993,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1135.0,-25.0,train,8,3,-19.75378341354098,1,-69.87990664287666,3,45.154927571614586,53.14215087890625,6.648858846583205,0.495383758588905,50.12612322933568,-18.06638842128023,2,75.49417114257812,85.6365966796875,10.142425537109375,3.325836738781888,1.6873949922607494,-39.084625226338545,2,56.729705810546875,57.439453125,0.709747314453125,0.47094715421126665,19.330841812797566
VID_20241028_143616_10_008,1135.0,-25.0,train,7,3,-17.419666287206276,0,-18.497741808622777,2,70.34347534179688,76.6717529296875,6.328277587890625,3.351359732568974,1.0780755214165012,-39.5827784919011,2,56.305084228515625,56.98504638671875,0.679962158203125,0.5314227671660348,22.163112204694826,-69.89190006599502,2,38.48492431640625,40.70330810546875,2.2183837890625,0.47489798629437985,52.47223377878874
VID_20241028_143616_10_008,1135.0,-25.0,train,7,3,-20.952475829363316,0,-17.34575930293758,2,74.99920654296875,86.0050048828125,11.00579833984375,3.294095362144928,3.6067165264257355,-38.2873757809478,2,56.2645263671875,56.51904296875,0.2545166015625,0.40145624665757396,17.334899951584482,-69.3404284594321,2,41.916015625,45.005889892578125,3.089874267578125,0.525425508680506,48.38795263006879
VID_20241028_143616_10_008,1154.0,-1.0,train,6,2,38.77182548185855,1,28.359516280497655,3,43.30833943684896,67.5589599609375,19.680632675665485,3.837831631445143,10.412309201360895,44.17046380590912,2,29.92169189453125,35.873687744140625,5.951995849609375,1.0574535413517019,5.398638324050573,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1154.0,-1.0,train,6,2,-40.519799474238006,0,-34.295145796743085,2,55.24169921875,69.0205078125,13.77880859375,0.19980254053927737,6.224653677494921,-47.0731202833,2,31.1102294921875,37.030517578125,5.9202880859375,1.0199931651852587,6.553320809061994,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1167.0,-28.0,train,9,3,-25.315443557140593,2,14.766156316412614,3,42.999267578125,47.8873291015625,3.9953282326239483,0.6326565311628178,40.08159987355321,-8.496145246304863,2,45.03863525390625,53.116455078125,8.07781982421875,2.0865287761725,16.81929831083573,-26.970092406745948,2,50.71223449707031,82.8173828125,32.10514831542969,1.2717263803311631,1.6546488496053549
VID_20241028_143616_10_008,1167.0,-28.0,train,8,3,-28.640121344480754,0,-30.60094748680668,2,50.745849609375,81.489501953125,30.74365234375,1.3030699706235804,1.960826142325928,-48.91548328961178,2,45.54185485839844,53.59765625,8.055801391601562,2.0726773993417638,20.275361945131024,-70.98971280223552,2,41.09271240234375,43.273193359375,2.18048095703125,0.16850667579828382,42.34959145775476
VID_20241028_143616_10_008,1167.0,-28.0,train,10,3,-25.480763756464874,0,-26.223569997348307,3,41.152313232421875,80.4112548828125,27.940897247340278,1.3241768076902163,0.7428062408834322,15.462745167653727,3,38.95661417643229,43.764862060546875,3.4931675911494735,0.6545317373829553,40.9435089241186,-7.335628790726405,2,46.02268981933594,53.28741455078125,7.2647247314453125,2.0719562224000168,18.14513496573847
VID_20241028_143616_10_008,1179.0,-14.0,train,5,2,-31.952739542591043,1,-58.906194472027025,2,44.08460998535156,52.39501953125,8.310409545898438,3.435531647379719,26.95345492943598,-43.5900864060996,2,55.38568115234375,68.4837646484375,13.09808349609375,1.1334520127519738,11.637346863508558,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1369.0,-21.0,train,12,2,-63.276880784266616,0,-51.610611418434374,8,40.00383377075195,69.826416015625,15.38003422745167,8.187273773392857,11.666269365832242,-22.69920154702494,2,27.132293701171875,30.1895751953125,3.057281494140625,3.5230011986830103,40.577679237241675,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1369.0,-21.0,train,11,3,20.029829547488376,1,-3.665999466762813,6,32.25029500325521,56.973052978515625,11.221344864691032,7.081098163879094,23.69582901425119,13.341145982043429,2,59.228363037109375,67.45437622070312,8.22601318359375,0.41382730753114316,6.688683565444947,-30.618659849309235,2,27.60662841796875,32.758758544921875,5.152130126953125,3.532504678661514,50.648489396797615
VID_20241028_143616_10_008,1369.0,-21.0,train,11,2,19.397336354675666,0,7.888597324755975,7,40.253104073660715,67.64794921875,15.895700748465448,8.702141107367101,11.508739029919692,-23.192238391228173,2,26.33740234375,28.9061279296875,2.5687255859375,3.614072074253224,42.58957474590384,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1432.0,-28.0,train,4,2,-50.57713358567361,1,19.60950426776787,2,25.5035400390625,28.055419921875,2.5518798828125,1.8764183287051743,70.18663785344148,-71.43651520768563,2,37.49700927734375,38.6988525390625,1.20184326171875,0.8391934216705508,20.859381622012023,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1432.0,-28.0,train,9,2,-51.27820737951804,0,-73.44493967587313,4,44.100486755371094,48.058074951171875,2.6427539811662304,0.9359248546068463,22.166732296355093,7.854788790222157,4,22.793373107910156,24.648345947265625,1.1821924594651643,1.4604448999591868,59.132996169740196,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,1502.0,-29.0,train,18,3,-2.478656173930922,0,-11.054534383751484,8,33.69703674316406,56.567138671875,14.780693893884095,7.936372829420778,8.575878209820562,14.184679663290774,5,34.897314453125,67.126708984375,16.217649984844865,3.027256362098323,16.663335837221695,-71.69525898429048,3,41.886637369791664,51.1009521484375,6.566682300542966,0.7560539265315661,69.21660281035955
VID_20241028_143616_10_008,1502.0,-29.0,train,16,3,-57.00376562670721,0,-50.345475320307585,8,32.914825439453125,52.96392822265625,12.808943698767415,6.566138441586686,6.658290306399621,-73.0000892767091,4,37.265907287597656,70.287109375,19.26933375504946,2.903729888591336,15.996323650001898,12.338518545702673,2,37.64674377441406,41.688385009765625,4.0416412353515625,0.8551843670244814,69.34228417240988
VID_20241028_143616_10_008,246.0,-8.0,train,17,5,-26.248343581405884,0,-34.00235481114198,7,42.349844796316965,72.77655029296875,15.684172544628165,4.670389542591888,7.7540112297360935,11.466582260745549,3,50.13849894205729,59.355316162109375,9.561111290445897,2.2904307043492564,37.71492584215143,30.89606655392683,3,41.661946614583336,68.4228515625,19.10412209942987,4.343799197927407,57.14441013533271
VID_20241028_143616_10_008,246.0,-8.0,train,19,4,-22.91086237334663,0,-36.452605397484525,11,44.33686412464488,76.05712890625,13.35490138844894,12.352822494495522,13.541743024137894,34.72941134650018,3,42.691569010416664,67.353515625,17.530845352488694,3.9132553485902415,57.64027371984681,17.21601960805012,3,48.793619791666664,58.9365234375,9.517109142529174,2.0901655424585615,40.12688198139675
VID_20241028_143616_10_008,246.0,-8.0,train,14,4,-24.81704739478348,0,-32.68917181299619,5,44.021978759765624,63.48236083984375,11.807969314370089,4.825194183058912,7.872124418212714,32.81859198652629,3,35.748433430989586,59.30126953125,16.87249616090279,4.117409828033046,57.63563938130977,14.245487663425644,3,48.475179036458336,55.32562255859375,6.015045471748966,2.3216523610398347,39.06253505820912
VID_20241028_143616_10_008,285.0,-4.0,train,19,4,-2.5066596250369146,0,-15.563950419493993,6,37.423919677734375,59.213623046875,14.671065126768521,6.154587689500439,13.057290794457078,-35.594038952531754,5,47.052001953125,82.97412109375,20.22541308402597,2.8040230823850365,33.08737932749484,19.17412128708947,3,42.476420084635414,55.7005615234375,10.661298550418024,2.822782562802561,21.680780912126384
VID_20241028_143616_10_008,285.0,-4.0,train,11,3,-4.0,0,23.830060556652278,4,35.94331359863281,51.21685791015625,9.073480737523543,2.274069255546231,27.830060556652278,39.050440533697056,2,51.59446716308594,65.3775634765625,13.783096313476562,0.026394941181965947,43.050440533697056,-32.61848619713983,2,45.30738830566406,51.283966064453125,5.9765777587890625,0.04675747479333836,28.61848619713983
VID_20241028_143616_10_008,285.0,-4.0,train,19,5,-1.7513216258114546,0,-18.30530317945432,6,37.22179667154948,57.64154052734375,14.029938863175497,6.009975630970182,16.553981553642867,-37.66976316640828,5,41.346136474609374,54.2015380859375,10.40739378300195,2.693312255492242,35.918441540596824,-51.34644103395789,3,49.363606770833336,67.1976318359375,12.62272060749026,1.226816302678778,49.59511940814643
VID_20241028_143616_10_008,293.0,-11.0,train,14,3,-29.963863359004396,2,-51.76773905624499,5,35.82486572265625,46.1336669921875,10.246791044268951,4.181146337656327,21.803875697240596,4.4771787629239235,4,33.193359375,44.864501953125,7.187190865815269,5.034044965275111,34.44104212192832,-33.57813974869533,3,60.81248982747396,79.33377075195312,21.078584992410445,1.6143264179839583,3.6142763896909322
VID_20241028_143616_10_008,293.0,-11.0,train,9,2,-32.54253916598513,1,4.645147266223817,4,32.31291198730469,40.5191650390625,5.1029932689423365,5.023292622612333,37.18768643220895,-18.660611412814717,2,33.3685302734375,33.774658203125,0.4061279296875,2.046602621820883,13.881927753170416,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,293.0,-11.0,train,17,5,10.818928121272133,0,11.34207567243965,4,59.286865234375,72.46875,12.05177002471807,3.17337424258189,0.5231475511675168,28.01949884738174,4,42.671783447265625,50.557861328125,7.43277890533542,2.7643274003219847,17.200570726109607,-26.618621424110533,4,33.75567626953125,42.861328125,5.866119077479876,5.020066600773895,37.437549545382666
VID_20241028_143616_10_008,356.0,-16.0,train,12,4,-65.15727546433484,1,30.884810246688424,4,43.83063507080078,52.232818603515625,5.471803721344059,1.4811107355252073,96.04208571102328,-60.27204413931994,3,29.204976399739582,38.61083984375,6.899253917703405,1.2270577542493573,4.885231325014907,-23.424029184940558,2,37.05377197265625,43.523529052734375,6.469757080078125,1.4313739900943807,41.73324627939429
VID_20241028_143616_10_008,356.0,-16.0,train,13,4,32.439735867993534,2,-63.55635162123855,5,40.310693359375,52.575927734375,7.649463989687073,1.2590977806642751,95.99608748923208,-10.229061046385594,2,37.18017578125,43.994384765625,6.814208984375,1.4576055969469426,42.66879691437913,26.51743456669717,2,33.991668701171875,39.81390380859375,5.822235107421875,0.05797324706917806,5.922301301296365
VID_20241028_143616_10_008,369.0,-10.0,train,13,3,-25.506947625057897,2,-11.029782074794731,5,42.3302978515625,68.8681640625,14.436726853571574,5.082958425907943,14.477165550263166,37.39595134936059,3,54.684895833333336,81.198974609375,21.42793406664664,2.9067747738481424,62.902898974418484,-30.07203372441583,2,30.642730712890625,31.32928466796875,0.686553955078125,2.331388733587753,4.565086099357934
VID_20241028_143616_10_008,377.0,-6.0,train,16,4,-2.7550203214698685,0,-5.698847598439044,5,49.35420532226563,74.18267822265625,19.023448115014908,2.876866160982911,2.9438272769691753,12.602801573110115,5,25.469049072265626,39.87042236328125,8.113938312720606,3.880522952169042,15.357821894579985,-51.39815044737779,2,30.139785766601562,37.97711181640625,7.8373260498046875,0.8460964991736617,48.643130125907916
VID_20241028_143616_10_008,377.0,-6.0,train,13,2,-7.495472750273266,0,-7.85273391092606,5,48.134375,71.3427734375,18.168675607509947,2.8975068477796,0.35726116065279356,-26.878232321416846,4,28.89312744140625,39.080322265625,6.113978049752525,3.723371938182809,19.38275957114358,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,385.0,-1.0,train,13,3,29.864473067751984,1,-11.669013924235733,6,36.3848622639974,68.402587890625,16.429206598383736,6.005552753563196,41.533486991987715,15.502967183760846,3,39.81512451171875,70.927734375,22.013552541823667,3.6548023176976807,14.361505883991137,-33.42684655008167,2,55.7630615234375,67.918212890625,12.1551513671875,1.5382967819745392,63.29131961783365
VID_20241028_143616_10_008,385.0,-1.0,train,10,3,30.715767002616143,1,-13.149789896353083,6,26.298685709635418,30.00433349609375,2.0551046339407244,7.905490222495235,43.865556898969224,15.416673654174815,2,47.512237548828125,70.59478759765625,23.082550048828125,2.1649825907259723,15.299093348441328,-35.19612403287848,2,54.20307922363281,65.696044921875,11.492965698242188,1.5405851310191494,65.91189103549462
VID_20241028_143616_10_008,395.0,-26.0,train,13,4,-73.27311094025475,3,15.196640398335456,4,45.07456970214844,54.249542236328125,5.830884508155722,1.4383355461668337,88.46975133859021,-39.38940163421219,4,31.4954833984375,47.061920166015625,9.468306273226261,3.726368386448809,33.88370930604256,-10.77085068822067,2,43.84893798828125,62.90997314453125,19.06103515625,1.9738227782417717,62.502260252034084
VID_20241028_143616_10_008,395.0,-26.0,train,16,4,19.330224716714966,0,13.28824974379296,6,32.47602335611979,64.18701171875,14.671536624038497,6.8653106834436946,6.041974972922006,-69.50373244272335,4,41.82533264160156,52.065673828125,6.86355875471079,1.298570141939055,88.83395715943831,-16.717490557179975,4,30.883514404296875,48.2919921875,10.259179065441138,3.889246912763826,36.04771527389494
VID_20241028_143616_10_008,395.0,-26.0,train,11,4,-71.33022471671497,1,-35.30472374771246,4,32.10667419433594,47.940185546875,9.27206912951779,3.8456695596439947,36.02550096900251,-61.440964809576286,3,38.416239420572914,62.096435546875,17.383639242845057,5.291917067683163,9.88925990713868,-6.850890565757895,2,42.6141357421875,57.51611328125,14.9019775390625,1.8932124820304725,64.47933415095707
VID_20241028_143616_10_008,421.0,-16.0,train,18,3,23.571186939165777,1,-21.14714414963804,12,41.93079121907552,79.191162109375,15.773208983213774,12.413836120260903,44.71833108880382,20.466901662084656,4,37.87788391113281,53.959716796875,9.451160461387259,2.9230229970978363,3.1042852770811216,33.08221032573236,2,57.03968811035156,68.664306640625,11.624618530273438,0.21646844478244986,9.511023386566585
VID_20241028_143616_10_008,421.0,-16.0,train,15,3,-59.62198537094945,1,-30.12113409497756,6,34.6058095296224,51.079559326171875,12.025895834966114,5.391841482242986,29.500851275971893,-56.26506591467857,5,36.65426025390625,57.32415771484375,11.08796628807946,3.3667447075530124,3.35691945627088,-6.3344416293828765,4,45.718162536621094,53.100738525390625,6.456012837686435,4.645132393970428,53.28754374156658
VID_20241028_143616_10_008,509.0,-23.0,train,9,2,-13.123447561292815,1,22.800479225046317,4,64.30424499511719,78.48193359375,16.81962545583351,2.2871962376573354,35.92392678633913,-36.81202292851156,2,32.152618408203125,32.18292236328125,0.030303955078125,1.4162692185178045,23.688575367218746,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,509.0,-23.0,train,12,3,-12.49293157651096,2,23.137207038605347,4,67.9664306640625,72.56298828125,3.2470974454965105,1.7120325027267005,35.63013861511631,-29.137079438620923,4,30.788314819335938,32.96844482421875,1.8483570114682177,5.630172784167459,16.64414786210996,-4.687012688144768,3,17.677754720052082,23.140380859375,3.906706189644364,2.954416560454217,7.805918888366192
VID_20241028_143616_10_008,509.0,-23.0,train,12,4,-33.743997293918504,3,-70.35794862791683,4,66.46646118164062,74.39697265625,5.948103276896168,1.579060468010516,36.61395133399832,-44.90721199629141,3,19.984344482421875,21.309783935546875,1.8542500003472075,3.653108956556032,11.163214702372905,-13.88484842383313,2,31.680313110351562,31.871002197265625,0.1906890869140625,1.4320672973251805,19.859148870085374
VID_20241028_143616_10_008,527.0,-2.0,train,8,2,-1.2169343988577117,0,15.49114167069347,2,30.124237060546875,40.0390625,9.914825439453125,3.9867476734752563,16.708076069551183,-24.73244267310674,2,20.07049560546875,21.890625,1.82012939453125,0.815388260100887,23.515508274249026,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,527.0,-2.0,train,10,3,-2.4235749458638822,2,-32.823567192104754,3,23.919718424479168,32.97479248046875,6.533343824057266,3.979072989474281,30.39999224624087,15.786282315035152,2,22.646255493164062,28.117645263671875,5.4713897705078125,2.203579259648773,18.209857260899035,-15.668149555148123,2,21.057373046875,21.751739501953125,0.694366455078125,2.7308614809943803,13.244574609284241
VID_20241028_143616_10_008,527.0,-2.0,train,9,3,-1.529620349432299,1,-32.96759576365888,2,26.965042114257812,32.91717529296875,5.9521331787109375,1.943942970824775,31.437975414226578,-17.46398268532197,2,20.14703369140625,21.57977294921875,1.4327392578125,3.901408589088465,15.93436233588967,20.401513771065783,2,23.757415771484375,28.41278076171875,4.655364990234375,2.0224860062167487,21.931134120498083
VID_20241028_143616_10_008,572.0,-16.0,train,7,2,11.750679323822066,1,32.445816382322,2,62.498779296875,71.600830078125,9.10205078125,0.3705178417097841,20.695137058499935,17.839435493412445,2,23.365447998046875,25.91522216796875,2.549774169921875,1.274189011403088,6.088756169590379,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,595.0,-12.0,train,21,3,-27.472269000653117,0,-21.088744015916806,11,32.4481201171875,40.84619140625,6.01949167950278,11.78236591814847,6.383524984736312,27.52205076533,7,48.195094517299104,73.9521484375,18.3451980084603,5.4434328800315335,54.99431976598312,-60.537573146887155,2,44.832855224609375,54.1156005859375,9.282745361328125,0.23384753788944224,33.06530414623404
VID_20241028_143616_10_008,595.0,-12.0,train,19,2,7.536956324980057,0,-5.836709136390837,12,32.79007466634115,45.989654541015625,7.963524477366028,9.312359380219686,13.373665461370894,-51.51364023252927,5,45.42918090820312,61.71893310546875,11.898488488319764,6.128694830628244,59.05059655750932,0.0,0,0.0,0.0,0.0,0.0,0.0
VID_20241028_143616_10_008,595.0,-12.0,train,15,2,-28.02621505741209,0,-25.796325451949205,9,33.41679890950521,46.915802001953125,8.493827480128347,10.93506894624266,2.229889605462887,22.31970748089931,5,46.21512451171875,68.4891357421875,15.201826169618235,4.1781563256717735,50.3459225383114,0.0,0,0.0,0.0,0.0,0.0,0.0
